date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:33:38	66/66	---M-Z	200	added ('OK')	text/css	etag:W/%2266-1455830251000%22	http://www.wcm-partners.com/0/971.css	D:/My%20Web%20Sites/w/0/971.css	(from http://www.wcm-partners.com/retail)
10:33:38	66/66	---M-Z	200	added ('OK')	text/css	etag:W/%2266-1455830251000%22	http://www.wcm-partners.com/0/972.css	D:/My%20Web%20Sites/w/0/972.css	(from http://www.wcm-partners.com/b2b)
10:33:39	66/66	---M-Z	200	added ('OK')	text/css	etag:W/%2266-1455830251000%22	http://www.wcm-partners.com/0/974.css	D:/My%20Web%20Sites/w/0/974.css	(from http://www.wcm-partners.com/education)
10:33:39	66/66	---M-Z	200	added ('OK')	text/css	etag:W/%2266-1455830251000%22	http://www.wcm-partners.com/0/975.css	D:/My%20Web%20Sites/w/0/975.css	(from http://www.wcm-partners.com/international)
10:34:19	870817/870817	---M--	200	added ('OK')	image/png	etag:W/%22870817-1410201082000%22	http://www.wcm-partners.com/upload/image_library/bg-capabilities-med.png	D:/My%20Web%20Sites/w/upload/image_library/bg-capabilities-med.png	(from http://www.wcm-partners.com/0/923.css)
10:34:21	8567/8567	---M--	200	added ('OK')	image/png	etag:W/%228567-1410201091000%22	http://www.wcm-partners.com/upload/image_library/soapbox-logo.png	D:/My%20Web%20Sites/w/upload/image_library/soapbox-logo.png	(from http://www.wcm-partners.com/0/978.css)
10:35:59	1777908/1777908	---M--	200	added ('OK')	image/png	etag:W/%221777908-1410201076000%22	http://www.wcm-partners.com/upload/image_library/bg-about-large.png	D:/My%20Web%20Sites/w/upload/image_library/bg-about-large.png	(from http://www.wcm-partners.com/0/933.css)
10:39:31	1037/1037	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2001%20Jul%202016%2014:40:18%20GMT	http://www.wcm-partners.com/upload/image_library/3D9A9349_retouched.jpg	D:/My%20Web%20Sites/w/upload/image_library/3D9A9349_retouched.fb.delayed	(from http://www.wcm-partners.com/0/1036.css)
10:40:14	2424811/2424811	---M--	200	added ('OK')	image/png	etag:W/%222424811-1410201089000%22	http://www.wcm-partners.com/upload/image_library/1920x1080_SoapBox.png	D:/My%20Web%20Sites/w/upload/image_library/1920x1080_SoapBox.png	(from http://www.wcm-partners.com/0/978.css)
10:40:15	11976/11976	---M-Z	200	added ('OK')	text/css	etag:W/%2211976-1455830241000%22	http://www.wcm-partners.com/0/1038.css	D:/My%20Web%20Sites/w/0/1038.css	(from http://www.wcm-partners.com/studio-artist)
10:40:15	301/301	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Jul%202016%2014:41:02%20GMT	http://www.wcm-partners.com/0/lemd973.js	D:/My%20Web%20Sites/w/0/lemd973.html	(from http://www.wcm-partners.com/studio-artist)
10:40:16	11930/11930	---M-Z	200	added ('OK')	text/css	etag:W/%2211930-1455830241000%22	http://www.wcm-partners.com/0/1037.css	D:/My%20Web%20Sites/w/0/1037.css	(from http://www.wcm-partners.com/digital-designer)
10:40:16	301/301	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Jul%202016%2014:41:03%20GMT	http://www.wcm-partners.com/0/lemd972.js	D:/My%20Web%20Sites/w/0/lemd972.html	(from http://www.wcm-partners.com/digital-designer)
10:40:17	1132/1132	---M--	200	added ('OK')	image/png	etag:W/%221132-1410201089000%22	http://www.wcm-partners.com/upload/image_library/f_logo.png	D:/My%20Web%20Sites/w/upload/image_library/f_logo.png	(from http://www.wcm-partners.com/0/980.css)
10:40:17	1223/1223	---M--	200	added ('OK')	image/png	etag:W/%221223-1410201091000%22	http://www.wcm-partners.com/upload/image_library/LinkedIn-Logo-2C.png	D:/My%20Web%20Sites/w/upload/image_library/LinkedIn-Logo-2C.png	(from http://www.wcm-partners.com/0/980.css)
10:40:18	1343/1343	---M--	200	added ('OK')	image/png	etag:W/%221343-1410201076000%22	http://www.wcm-partners.com/upload/image_library/twitter-bird-white-on-blue.png	D:/My%20Web%20Sites/w/upload/image_library/twitter-bird-white-on-blue.png	(from http://www.wcm-partners.com/0/980.css)
10:40:18	3022/3022	---M--	200	added ('OK')	image/png	etag:W/%223022-1410201082000%22	http://www.wcm-partners.com/upload/image_library/yt-brand-logo-print.png	D:/My%20Web%20Sites/w/upload/image_library/yt-brand-logo-print.png	(from http://www.wcm-partners.com/0/980.css)
10:40:19	1687/1687	---M--	200	added ('OK')	image/png	etag:W/%221687-1410201089000%22	http://www.wcm-partners.com/upload/image_library/callbutton_32px.png	D:/My%20Web%20Sites/w/upload/image_library/callbutton_32px.png	(from http://www.wcm-partners.com/0/980.css)
10:40:20	53/53	---M--	200	added ('OK')	image/gif	etag:W/%2253-1403664197000%22	http://www.wcm-partners.com/upload/custom_screens/generic_images/littleCalendarBackArrow.gif	D:/My%20Web%20Sites/w/upload/custom_screens/generic_images/littleCalendarBackArrow.gif	(from http://www.wcm-partners.com/screens/generic/small_calendar_styles.css)
10:40:20	53/53	---M--	200	added ('OK')	image/gif	etag:W/%2253-1403664197000%22	http://www.wcm-partners.com/upload/custom_screens/generic_images/littleCalendarForwardArrow.gif	D:/My%20Web%20Sites/w/upload/custom_screens/generic_images/littleCalendarForwardArrow.gif	(from http://www.wcm-partners.com/screens/generic/small_calendar_styles.css)
10:40:21	13/13	---M-Z	200	added ('OK')	text/xml	date:Fri,%2001%20Jul%202016%2014:41:08%20GMT	http://www.wcm-partners.com/0/NameAutoComplete.ajax?value=	D:/My%20Web%20Sites/w/0/NameAutoComplete73b8.ajax	(from http://www.wcm-partners.com/0/le8548_0.js)
10:40:21	1904/1904	---M-Z	200	added ('OK')	text/xml	date:Fri,%2001%20Jul%202016%2014:41:08%20GMT	http://www.wcm-partners.com/0/UserNameAutoComplete.ajax?value=	D:/My%20Web%20Sites/w/0/UserNameAutoComplete73b8.ajax	(from http://www.wcm-partners.com/0/le8548_0.js)
10:40:23	1810/1810	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Jul%202016%2014:41:09%20GMT	http://www.wcm-partners.com/0/(%22%22!=urlVal)?urlVal:null;if(isFromTemplate){var	D:/My%20Web%20Sites/w/0/(__!=urlVal)d118.html	(from http://www.wcm-partners.com/0/le8650_0.js)
10:40:23	3859/3859	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Jul%202016%2014:41:10%20GMT	http://www.wcm-partners.com/0/le8620_0.js	D:/My%20Web%20Sites/w/0/le8620_0.html	(from http://www.wcm-partners.com/0/le8650_0.js)
10:40:23	1167/1167	---M--	200	added ('OK')	image/png	etag:W/%221167-1403664191000%22	http://www.wcm-partners.com/upload/custom_screens/sitearchitect/newmodule1-blank.png	D:/My%20Web%20Sites/w/upload/custom_screens/sitearchitect/newmodule1-blank.png	(from http://www.wcm-partners.com/0/le8650_0.js)
10:40:24	1550/1550	---M--	200	added ('OK')	image/png	etag:W/%221550-1403664191000%22	http://www.wcm-partners.com/upload/custom_screens/sitearchitect/newmodule2-duplicate.png	D:/My%20Web%20Sites/w/upload/custom_screens/sitearchitect/newmodule2-duplicate.png	(from http://www.wcm-partners.com/0/le8650_0.js)
10:40:24	224/224	---M--	200	added ('OK')	image/png	etag:W/%22224-1403664191000%22	http://www.wcm-partners.com/upload/custom_screens/sitearchitect/arrow-down.png	D:/My%20Web%20Sites/w/upload/custom_screens/sitearchitect/arrow-down.png	(from http://www.wcm-partners.com/0/le8650_0.js)
10:40:24	223/223	---M--	200	added ('OK')	image/png	etag:W/%22223-1403664191000%22	http://www.wcm-partners.com/upload/custom_screens/sitearchitect/arrow-right.png	D:/My%20Web%20Sites/w/upload/custom_screens/sitearchitect/arrow-right.png	(from http://www.wcm-partners.com/0/le8650_0.js)
10:40:25	732/732	---M--	200	added ('OK')	image/png	etag:W/%22732-1403664191000%22	http://www.wcm-partners.com/upload/custom_screens/sitearchitect/editor/lefttoolbar/module.png	D:/My%20Web%20Sites/w/upload/custom_screens/sitearchitect/editor/lefttoolbar/module.png	(from http://www.wcm-partners.com/0/le8650_0.js)
10:40:25	467/467	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Jul%202016%2014:41:12%20GMT	http://www.wcm-partners.com/0/le8639_0.js	D:/My%20Web%20Sites/w/0/le8639_0.html	(from http://www.wcm-partners.com/0/le8650_0.js)
10:40:25	199/199	---M--	200	added ('OK')	image/png	etag:W/%22199-1403664191000%22	http://www.wcm-partners.com/upload/custom_screens/sitearchitect/newtemplate1-blank.png	D:/My%20Web%20Sites/w/upload/custom_screens/sitearchitect/newtemplate1-blank.png	(from http://www.wcm-partners.com/0/le8650_0.js)
10:40:26	641/641	---M--	200	added ('OK')	image/png	etag:W/%22641-1403664191000%22	http://www.wcm-partners.com/upload/custom_screens/sitearchitect/newtemplate2-duplicate.png	D:/My%20Web%20Sites/w/upload/custom_screens/sitearchitect/newtemplate2-duplicate.png	(from http://www.wcm-partners.com/0/le8650_0.js)
10:40:26	313/313	---M--	200	added ('OK')	image/png	etag:W/%22313-1403664191000%22	http://www.wcm-partners.com/upload/custom_screens/sitearchitect/editor/lefttoolbar/template.png	D:/My%20Web%20Sites/w/upload/custom_screens/sitearchitect/editor/lefttoolbar/template.png	(from http://www.wcm-partners.com/0/le8650_0.js)
10:40:26	504/504	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Jul%202016%2014:41:13%20GMT	http://www.wcm-partners.com/0/le8657_0.js	D:/My%20Web%20Sites/w/0/le8657_0.html	(from http://www.wcm-partners.com/0/le8650_0.js)
10:40:26	394/394	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Jul%202016%2014:41:14%20GMT	http://www.wcm-partners.com/0/le8659_0.js	D:/My%20Web%20Sites/w/0/le8659_0.html	(from http://www.wcm-partners.com/0/le8650_0.js)
10:40:27	462/462	---M--	200	added ('OK')	image/png	etag:W/%22462-1403664191000%22	http://www.wcm-partners.com/upload/custom_screens/sitearchitect/create_x.png	D:/My%20Web%20Sites/w/upload/custom_screens/sitearchitect/create_x.png	(from http://www.wcm-partners.com/0/le8650_0.js)
10:40:27	760/760	---M--	200	added ('OK')	image/png	etag:W/%22760-1403664196000%22	http://www.wcm-partners.com/upload/custom_screens/html5/livepage/nav_bullseye.png	D:/My%20Web%20Sites/w/upload/custom_screens/html5/livepage/nav_bullseye.png	(from http://www.wcm-partners.com/0/le8510_0.js)
10:40:28	1773/1773	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Jul%202016%2014:41:15%20GMT	http://www.wcm-partners.com/%22%22+toRemove;var	D:/My%20Web%20Sites/w/__+toRemove;var.html	(from http://www.wcm-partners.com/0/le8501_0.js)
10:40:29	1773/1773	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Jul%202016%2014:41:16%20GMT	http://www.wcm-partners.com/%22%22);var	D:/My%20Web%20Sites/w/__);var.html	(from http://www.wcm-partners.com/0/le8501_0.js)
10:40:30	1071/1071	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2001%20Jul%202016%2014:41:17%20GMT	http://www.wcm-partners.com/%22%22+toRemove+loc.pathname+%22|href=/%22%22+toRemove;var	D:/My%20Web%20Sites/w/__+toRemove+loc.pathname+__href=/__+toRemove;var	(from http://www.wcm-partners.com/0/le8501_0.js)
10:40:30	1773/1773	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Jul%202016%2014:41:17%20GMT	http://www.wcm-partners.com/%22%22);return	D:/My%20Web%20Sites/w/__);return.html	(from http://www.wcm-partners.com/0/le8501_0.js)
10:41:42	4026423/4026423	UR-M--	200	added ('Partial%20Content')	image/gif	etag:W/%224026423-1410201082000%22	http://www.wcm-partners.com/upload/image_library/home_background_gif.gif	D:/My%20Web%20Sites/w/upload/image_library/home_background_gif.gif	(from http://www.wcm-partners.com/0/928.css)
10:41:51	49558/49558	---M--	200	added ('OK')	image/jpeg	etag:W/%2249558-1410201089000%22	http://www.wcm-partners.com/upload/image_library/13-HKS-Print_Gov_540.jpg	D:/My%20Web%20Sites/w/upload/image_library/13-HKS-Print_Gov_540.jpg	(from http://www.wcm-partners.com/0/756.css)
10:41:53	898564/898564	---M--	200	added ('OK')	image/jpeg	etag:W/%22898564-1415977078000%22	http://www.wcm-partners.com/upload/image_library/WCM-logo.jpg	D:/My%20Web%20Sites/w/upload/image_library/WCM-logo.jpg	(from http://www.wcm-partners.com/0/1036.css)
10:42:01	43637/43637	---M--	200	added ('OK')	image/jpeg	etag:W/%2243637-1410201089000%22	http://www.wcm-partners.com/upload/image_library/Summer_POM_2_ad_540.jpg	D:/My%20Web%20Sites/w/upload/image_library/Summer_POM_2_ad_540.jpg	(from http://www.wcm-partners.com/0/766.css)
10:42:06	90920/90920	---M--	200	added ('OK')	image/jpeg	etag:W/%2290920-1410201089000%22	http://www.wcm-partners.com/upload/image_library/DM_Cover.jpg	D:/My%20Web%20Sites/w/upload/image_library/DM_Cover.jpg	(from http://www.wcm-partners.com/0/757.css)
10:42:10	54528/54528	---M--	200	added ('OK')	image/jpeg	etag:W/%2254528-1410201089000%22	http://www.wcm-partners.com/upload/image_library/WCM_Bert_home_Print_540-O.jpg	D:/My%20Web%20Sites/w/upload/image_library/WCM_Bert_home_Print_540-O.jpg	(from http://www.wcm-partners.com/0/735.css)
10:42:15	55736/55736	---M--	200	added ('OK')	image/jpeg	etag:W/%2255736-1410201082000%22	http://www.wcm-partners.com/upload/image_library/WCM_Bert_lunch_Print_540-O.jpg	D:/My%20Web%20Sites/w/upload/image_library/WCM_Bert_lunch_Print_540-O.jpg	(from http://www.wcm-partners.com/0/735.css)
10:42:19	51315/51315	---M--	200	added ('OK')	image/jpeg	etag:W/%2251315-1410201076000%22	http://www.wcm-partners.com/upload/image_library/Steinway_Grand_540.jpg	D:/My%20Web%20Sites/w/upload/image_library/Steinway_Grand_540.jpg	(from http://www.wcm-partners.com/0/778.css)
10:42:22	47269/47269	---M--	200	added ('OK')	image/jpeg	etag:W/%2247269-1410201089000%22	http://www.wcm-partners.com/upload/image_library/13-BNG-006_FAIL_540.jpg	D:/My%20Web%20Sites/w/upload/image_library/13-BNG-006_FAIL_540.jpg	(from http://www.wcm-partners.com/0/830.css)
